candidate_id,ticker,company_name,likely_outcome_type,likely_outcome_year,outcome_source_hint,outcome_edgar_query,prior_process_signal_query,prior_13d_query,prior_rofr_exhibit_query,proxy_or_s4_query,verification_status,priority,reason_for_inclusion,notes
RHC-0174-FAILED_REVIEW-RGNX,RGNX,REGENXBIO,FAILED_REVIEW,2023,EDGAR possible SA or restructuring; gene therapy AAV platform; check,https://efts.sec.gov/LATEST/search-index?q=RGNX+%22REGENXBIO%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RGNX+%22REGENXBIO%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RGNX+%22REGENXBIO%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RGNX+%22REGENXBIO%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RGNX+%22REGENXBIO%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Gene therapy. Had pipeline setbacks. Check for SA language in 8-Ks.
RHC-0175-FAILED_REVIEW-RLAY,RLAY,Relay Therapeutics,FAILED_REVIEW,2023,EDGAR restructuring or SA possible; allosteric oncology; check,https://efts.sec.gov/LATEST/search-index?q=RLAY+%22Relay+Therapeutics%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RLAY+%22Relay+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RLAY+%22Relay+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RLAY+%22Relay+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=RLAY+%22Relay+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Allosteric oncology. Pipeline setbacks. Check for SA or restructuring.
RHC-0176-FAILED_REVIEW-SAGE,SAGE,Sage Therapeutics,FAILED_REVIEW,2023,EDGAR possible SA announcement or strategic review language; Biogen collaboration; ZURZUVAE,https://efts.sec.gov/LATEST/search-index?q=SAGE+%22Sage+Therapeutics%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SAGE+%22Sage+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SAGE+%22Sage+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SAGE+%22Sage+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SAGE+%22Sage+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,SAGE had significant strategic review activity and partnership with Biogen. Check for SA 8-K. Company still public.
RHC-0177-FAILED_REVIEW-SANA,SANA,Sana Biotechnology,FAILED_REVIEW,2023,EDGAR possible SA announcement; cell engineering; significant cash burn,https://efts.sec.gov/LATEST/search-index?q=SANA+%22Sana+Biotechnology%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SANA+%22Sana+Biotechnology%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SANA+%22Sana+Biotechnology%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SANA+%22Sana+Biotechnology%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SANA+%22Sana+Biotechnology%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Large cash burn gene therapy company. Check for any SA signals.
RHC-0178-FAILED_REVIEW-SRRK,SRRK,Scholar Rock,FAILED_REVIEW,2023,EDGAR possible SA; spinal muscular atrophy; check for process signals,https://efts.sec.gov/LATEST/search-index?q=SRRK+%22Scholar+Rock%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SRRK+%22Scholar+Rock%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SRRK+%22Scholar+Rock%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SRRK+%22Scholar+Rock%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=SRRK+%22Scholar+Rock%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Rare neurology. Small cap. Check for any SA or strategic signals.
RHC-0179-FAILED_REVIEW-VSTM,VSTM,Verastem Oncology,FAILED_REVIEW,2023,EDGAR possible SA announcement; small cap oncology; check current status,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=VSTM+%22Verastem+Oncology%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Very small cap. Check for SA 8-K. May be below target range.
RHC-0180-FAILED_REVIEW-PRME,PRME,Prime Medicine,FAILED_REVIEW,2024,EDGAR restructuring or SA possible; prime editing; check,https://efts.sec.gov/LATEST/search-index?q=PRME+%22Prime+Medicine%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=PRME+%22Prime+Medicine%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=PRME+%22Prime+Medicine%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=PRME+%22Prime+Medicine%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=PRME+%22Prime+Medicine%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,Gene editing technology. Check for restructuring or SA announcement.
RHC-0181-FAILED_REVIEW-RXRX,RXRX,Recursion Pharmaceuticals,FAILED_REVIEW,2024,EDGAR possible SA after stock decline; AI drug discovery; over range by market cap,https://efts.sec.gov/LATEST/search-index?q=RXRX+%22Recursion+Pharmaceuticals%22+%22strategic+alternatives%22+%22restructuring%22&forms=8-K&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=RXRX+%22Recursion+Pharmaceuticals%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=RXRX+%22Recursion+Pharmaceuticals%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=RXRX+%22Recursion+Pharmaceuticals%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=RXRX+%22Recursion+Pharmaceuticals%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical FAILED_REVIEW outcome; mine backward for pre-outcome process signals.,AI drug discovery. Likely over target range. Include as reference.
RHC-0182-WIND_DOWN-OGEN,OGEN,Otonomy / OGEN,WIND_DOWN,2021,EDGAR wind-down 2021; ear disease; different from OTIC — check ticker; may be same company,https://efts.sec.gov/LATEST/search-index?q=OGEN+%22Otonomy+%2F+OGEN%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OGEN+%22Otonomy+%2F+OGEN%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OGEN+%22Otonomy+%2F+OGEN%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OGEN+%22Otonomy+%2F+OGEN%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=OGEN+%22Otonomy+%2F+OGEN%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,LOW,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Possible duplicate of OTIC — confirm ticker. Remove if same company.
RHC-0183-WIND_DOWN-PULM,PULM,Pulmatrix,WIND_DOWN,2022,EDGAR wind-down or near-bankruptcy; inhaled antifungal; very small cap,https://efts.sec.gov/LATEST/search-index?q=PULM+%22Pulmatrix%22+%22wind+down%22+%22cease+operations%22&forms=8-K&dateRange=custom&startdt=2022-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=PULM+%22Pulmatrix%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=PULM+%22Pulmatrix%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=PULM+%22Pulmatrix%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,https://efts.sec.gov/LATEST/search-index?q=PULM+%22Pulmatrix%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2019-01-01&enddt=2022-12-31,CANDIDATE,LOW,Likely resolved historical WIND_DOWN outcome; mine backward for pre-outcome process signals.,Below target range likely. Include as bankruptcy false-positive reference if mcap > $50M at signal.
RHC-0184-REVERSE_MERGER-SLGC,SLGC,"SomaLogic, Inc.",REVERSE_MERGER,2024,Life-sciences diagnostics merger candidate; verify with proxy/S-4.,https://efts.sec.gov/LATEST/search-index?q=SLGC+%22SomaLogic%2C+Inc.%22+%22reverse+merger%22+%22strategic+alternatives%22&forms=8-K%2CS-4%2C424B3%2CDEFM14A%2CDEF+14A&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SLGC+%22SomaLogic%2C+Inc.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SLGC+%22SomaLogic%2C+Inc.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SLGC+%22SomaLogic%2C+Inc.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=SLGC+%22SomaLogic%2C+Inc.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical REVERSE_MERGER outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0185-ASSET_SALE-KNSA,KNSA,"Kiniksa Pharmaceuticals, Ltd.",ASSET_SALE,2021,Program or asset transaction candidate; verify with 8-K asset sale agreement.,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22asset+purchase+agreement%22+%22sale%22&forms=8-K&dateRange=custom&startdt=2021-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,https://efts.sec.gov/LATEST/search-index?q=KNSA+%22Kiniksa+Pharmaceuticals%2C+Ltd.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2018-01-01&enddt=2021-12-31,CANDIDATE,LOW,Likely resolved historical ASSET_SALE outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0186-ASSET_SALE-BPMC,BPMC,Blueprint Medicines Corporation,ASSET_SALE,2024,Asset sale / royalty transaction candidate; verify with 8-K agreement before use.,https://efts.sec.gov/LATEST/search-index?q=BPMC+%22Blueprint+Medicines+Corporation%22+%22asset+purchase+agreement%22+%22sale%22&forms=8-K&dateRange=custom&startdt=2024-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=BPMC+%22Blueprint+Medicines+Corporation%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=BPMC+%22Blueprint+Medicines+Corporation%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=BPMC+%22Blueprint+Medicines+Corporation%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,https://efts.sec.gov/LATEST/search-index?q=BPMC+%22Blueprint+Medicines+Corporation%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2021-01-01&enddt=2024-12-31,CANDIDATE,LOW,Likely resolved historical ASSET_SALE outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0187-CAPITAL_RAISE_AFTER_PROCESS-IMTX,IMTX,Immatics N.V.,CAPITAL_RAISE_AFTER_PROCESS,2023,Financing-after-process candidate only; verify prior process signal first.,https://efts.sec.gov/LATEST/search-index?q=IMTX+%22Immatics+N.V.%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=IMTX+%22Immatics+N.V.%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=IMTX+%22Immatics+N.V.%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=IMTX+%22Immatics+N.V.%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=IMTX+%22Immatics+N.V.%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical CAPITAL_RAISE_AFTER_PROCESS outcome; mine backward for pre-outcome process signals.,Candidate only. Outcome and prior process evidence require primary-source verification.
RHC-0188-CAPITAL_RAISE_AFTER_PROCESS-OVID,OVID,Ovid Therapeutics,CAPITAL_RAISE_AFTER_PROCESS,2023,EDGAR capital raise after failed SA process possible; GABA-A epilepsy; check,https://efts.sec.gov/LATEST/search-index?q=OVID+%22Ovid+Therapeutics%22+%22strategic+alternatives%22+%22registered+direct+offering%22&forms=8-K%2CS-3%2C424B5&dateRange=custom&startdt=2023-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=OVID+%22Ovid+Therapeutics%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=OVID+%22Ovid+Therapeutics%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=OVID+%22Ovid+Therapeutics%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,https://efts.sec.gov/LATEST/search-index?q=OVID+%22Ovid+Therapeutics%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2020-01-01&enddt=2023-12-31,CANDIDATE,LOW,Likely resolved historical CAPITAL_RAISE_AFTER_PROCESS outcome; mine backward for pre-outcome process signals.,Neurology. Check whether any SA process was followed by equity raise.
RHC-0189-ACTIVIST_NO_DEAL-MDXG,MDXG,MiMedx Group,ACTIVIST_NO_DEAL,2020,EDGAR SC 13D or proxy fight; governance activism; no deal,https://efts.sec.gov/LATEST/search-index?q=MDXG+%22MiMedx+Group%22+%22Item+4%22+%22strategic+alternatives%22&forms=SC+13D%2CSC+13D%2FA%2CDEF+14A&dateRange=custom&startdt=2020-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDXG+%22MiMedx+Group%22+%22strategic+alternatives%22+OR+%22financial+advisor%22+OR+%22review+of+strategic+alternatives%22&forms=8-K%2C10-Q%2C10-K&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDXG+%22MiMedx+Group%22+%22Item+4%22+OR+%22strategic+alternatives%22+OR+%22maximize+shareholder+value%22&forms=SC+13D%2CSC+13D%2FA&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDXG+%22MiMedx+Group%22+%22right+of+first+refusal%22+OR+%22right+of+first+negotiation%22+OR+%22option+to+acquire%22&forms=8-K%2C10-K%2C10-Q%2CEX-10&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,https://efts.sec.gov/LATEST/search-index?q=MDXG+%22MiMedx+Group%22+%22background+of+the+merger%22+OR+%22reasons+for+the+merger%22+OR+%22S-4%22&forms=DEFM14A%2CDEF+14A%2CS-4%2C424B3&dateRange=custom&startdt=2017-01-01&enddt=2020-12-31,CANDIDATE,LOW,Likely resolved historical ACTIVIST_NO_DEAL outcome; mine backward for pre-outcome process signals.,Regenerative medicine. Had governance issues. Check for sale-pressure 13D vs governance-only.
